,0_action,0_amount,0_contract_address,1_action,1_amount,1_contract_address,2_action,2_amount,2_contract_address,3_action,3_amount,3_contract_address,4_action,4_amount,4_contract_address,block_timestamp,event_index,from_,hr,msg_index,to_,tx_id
5837,provide_liquidity,0.389102,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.009999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.060917,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 12:47:12.243,1,terra1ezpsjmhj0l5wz7qlgp78d3fz7caj3tmrsy0zzh,2022-03-04 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,30FF166158F8E6230CE40C01C46DCE183D0A10EBF105C8AA3FD95AA1A2B40BC9
5838,provide_liquidity,0.0003889999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.000000000000001e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 12:49:21.848,1,terra1vwfsx27k42qt7k3xyevwjkw0nj2c9q28s8vgr8,2022-03-04 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,314A78AFC9EF56A1E0C504EF2A88601777A998F53EA46A8BBE80AE6BE1746BA6
5839,provide_liquidity,0.003891,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.000609,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 12:42:09.464,1,terra1293te5mmnd9scza4wfmekjmuqdm2p8jyul7kex,2022-03-04 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,832F33BB3BD6E44EE14AB5386733BD288D3E28F4BF1E581EFE9F31E50A8FD650
5840,provide_liquidity,0.02,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.000514,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.0031309999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:12:16.323,1,terra1ggg3w5wjg95rf3u57p92dnre3p8hnejut7q9vk,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,1FA5DA35EEFE3136FFC670F97FAD412A786D1450FC7E946976130D3D39A066F8
5841,provide_liquidity,0.389102,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.01,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.060923,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 12:44:19.973,1,terra1r3w7qnh369qkplsclg2lh42fluu2yz3glj2yev,2022-03-04 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,B719313126B49704C066E28A382F98529CF0C5759AFE7AF0BB3E621C3CC8A4FE
5842,provide_liquidity,0.389102,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.01,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.060923,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:02:14.105,1,terra1eue87s9lgzdvj5j3td3f5htt9jmffdl6a8lqqp,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,F96379A4933356552FE1EABEA3F156DC0B417649FFA2F28FE9D594CA100F0FDA
5843,provide_liquidity,0.371214,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.01,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.0595039999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:45:33.039,1,terra15dp2nvecv8lquqcnt8tgqkj44t0mra2nnvxns6,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,C54029A2C624C9E8D727CA0B4CD013D1988D24738A27C4B3A904A68F5A15995A
5844,provide_liquidity,0.389102,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.01,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.060923,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:03:57.223,1,terra14ve6jvgq6lsdrln7mzmz04jle06zh5cs3x9p79,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,CE75487CBA30987A2040669B454CE203F55E3107C629BB518348CEA64A3D043E
5845,provide_liquidity,0.389102,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.01,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.060923,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:12:16.323,1,terra1xcxs07c53j28kx7yd2q2wfm5p5f608esttjcve,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,1C833789D0FD4BFE88A3F00E78A92478A6907929F53B075A4EB08D9EE1B2BB43
5846,provide_liquidity,0.000388,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.000000000000001e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:32:40.399,1,terra16nn3npa3z935974vyezdhc0a2sn68ndgvedvts,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,C3ECCAAD965449C08DBE2C8CEC96FDA960DE48943824343D7A95D291456F2CF8
5847,provide_liquidity,0.0003889999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.000000000000001e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:03:11.076,1,terra1ese3nyc9j0zf7537jxn8ztru5wfqtcz3x8ly4p,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,836C247B5D42AEB5C1AD2C2562ECFA7A19F2F3EEA1693E32F5C34463575609B0
5848,provide_liquidity,0.000155,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,4e-06,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,2.4e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:29:44.913,1,terra15y6rx0dc5pt7a5ya24w798ujwd2qagwaj5qynv,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,F931746E177FD7D960618056D7B93842A471D1D0304B20C046C863A9BE9E1051
5849,provide_liquidity,2.334614,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.059999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.3655319999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:07:51.094,1,terra1p68eej6tqhxw7tmrjey3rgtjv300tq37kfnkzv,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,8505D37593730DD13952083A5984582DB811B1269240AB9A1320D6A109C32131
5850,provide_liquidity,0.0003709999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,5.9e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:53:22.894,1,terra149cje7gq3vl7uyr6g0vj4s84j7hx0tlk422u9d,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,4D3237689C7F3BD67F31603172140F6E642CBFE235298B6FB740581527E6532C
5851,provide_liquidity,0.000388,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.000000000000001e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:29:06.300,1,terra1tchupcvzfx8rltnwvw6vr3f792rx3ju2uyheq3,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,85745F06C227E366D726212F06A1AED9CEC8DBE60E9095BFEEE1B5F5001EA92D
5852,provide_liquidity,0.0003709999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,5.9e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:45:57.897,1,terra14dwwg96ejpgkvps4xd3vw3yw7m9eq3amt9pu8t,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,CECB5FE442C984F0FE6DD4552CA89F32D88736FAB05A97C62F62C2667C32C40F
5853,provide_liquidity,0.003904,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.00061,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:37:43.941,1,terra1j6dlyhz7sgx9e22f0xcfjkc2mjf9thg7gdjdsh,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,87A2620821A5DA8BB0668C25788559218C33E861C381E2242CA965773CE7829D
5854,provide_liquidity,0.01,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.000257,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.001565,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:25:57.019,1,terra1pelgkknmelkw833l6sfw4g33nfe24weclvaqn0,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,3D3BA2AA7388D8390A7D8AB287C1B7EC82BBC17F49E74E4E96F837E5896B34B2
5855,provide_liquidity,0.0003889999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.000000000000001e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 12:57:07.062,1,terra1xvtvnqqzh8m94qcpy4pye56hlt2yhly798slsr,2022-03-04 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,E9B3FD6A3D5E4A1CEE040220AF3A0309F1035E371400A5A20D45B0FBF3780260
5856,provide_liquidity,0.0003889999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.000000000000001e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:12:16.323,1,terra1ymw056attn3dyzf8s52pedur4za7htkwp0hgwl,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,E573A184824F0DB07BB876CDEFAFCED8037B516121A4397D07D755FDE0EA7696
5857,provide_liquidity,0.000185,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,5e-06,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,2.9e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:45:26.486,1,terra1gjnrcqdqux2pz7amupqzrcwpxzt0emmu3ld6sk,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,3EB842F39E817513134631D432EB33144DA3074441FBCEC85A4633B51AD5C893
5858,provide_liquidity,0.01,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.000257,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.001565,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:13:55.395,1,terra1yd0a9n5ds9fs3t97t7zjeq6g94e55yt0qxfw45,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,988DBC7A745332CAD442917AFEDE1DD6B13F8B3F92E76640A004A537FFDA9110
5859,provide_liquidity,0.037125,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.00595,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:56:33.080,1,terra1thh2zzn7esgzzfzspm34943xy4dtk8tf43w3l2,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,495FA76D1D1E9998F7588614C659FA44EDD18680205E6B0C4FCE9425A31A2AA6
5860,provide_liquidity,0.03,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.000808,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.004808,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:55:34.533,1,terra1k52r8uu2ee5s8k6d5r0jftutclarrjw9kznk0s,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,24DCE2E7E37B0FBCE82D42418D35C200F9B5C895C56A51EF704E8BD064786DB6
5861,provide_liquidity,0.037121,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.00595,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:45:06.335,1,terra14p5u3sh2uupfvau9x3k7k00zk5e42hgnt0l7k5,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,A807170566D1FE3BB09D8AAD897931AADDBD9C55EB757DC738525B17321B5AAB
5862,provide_liquidity,0.389101,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.01,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.060922,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:13:55.395,1,terra1c5g4e2v3ftushc4hq5u29q52jexmuxrex4rkkc,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,005CDF21EF3E486EBBA0FEBF17B3CFA5CFF3B14AEF72C975657B773ECF3A586C
5863,provide_liquidity,0.778203,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.02,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.121846,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:15:50.899,1,terra10y64wj80kra774c09900qnrcv4yy596q0kptd3,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,F1BDF16E5C76EA6A77C87CFD8FB252B097F1E35100F10DAB7807590BA0969829
5864,provide_liquidity,0.0003889999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.000000000000001e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:17:04.968,1,terra13ssruyq8umn6pydcd9vfm8wgcm2rfgxptcfkx7,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,58EE57150DA6E46D2761B8B396B8407ACCABE47180F9FA0C5ADD9067CB83E755
5865,provide_liquidity,0.06,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.001542,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.009394,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 12:57:07.062,1,terra1ye2zpcqkfwqum9ckm6uzv5pk3k0djncar5luar,2022-03-04 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,8B94B3C81A818D9163450CB2E7C9B50A6ABA625481CDAC82C4B4DDDB9CE6E5B3
5866,provide_liquidity,0.389001,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.01,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.060915,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:24:15.712,1,terra1qgkrrvpdguce368xthdjm88vumwkgwcdny0gkl,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,8272B815297A0956BC7DAE79685255E80D544C69ED5A0500B6D3671E1DAC8C8E
5867,provide_liquidity,0.000388,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.000000000000001e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:35:31.248,1,terra1atxk5ptw49lt09s80p3ceymekp9c5dl77s59yg,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,E4E124C626CCBA1145E301593C059D84222FEB056891686D6D993116FCD63D78
5868,provide_liquidity,0.0003889999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.000000000000001e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:22:36.929,1,terra17vl6vkn3ex38je2uz53fmpx0qvj3e4cqz34zpn,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,BFCAE9010957976A08906B1568EB9A7B0DEFA71096D4B3B98D66F543D492C4D6
5869,provide_liquidity,0.003891,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.000609,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 12:55:53.504,1,terra1785ku8phaqjkg2lrw5saug9nqp7xk3e64mdfaz,2022-03-04 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,231F3676ED631D289010EE2223DA3A6BD97B05A8C7F529BDE8E51749703EADB0
5870,provide_liquidity,0.003891,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.000609,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:16:09.484,1,terra1rqym0c96aerlgyld4l6x2crlpystfhkwnlrhdr,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,B36AD82617DA6B69BD2F426244C6C81BEFD3D5FEC124043453A1E63E05706D40
5871,provide_liquidity,0.389102,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.01,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.060923,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 12:47:43.762,1,terra1k84pru7g793fgwmvezh9yszpmd5ngepcampnde,2022-03-04 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,713CC0D1ABFFC8D979C99DAB1DABCA097D8B29472416B775B3503F558D5045C2
5872,provide_liquidity,0.01,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.000257,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.001565,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 12:47:37.639,1,terra1x0c2pzd9dc2d5znlm2mqx0z75l2clu94dc46hd,2022-03-04 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,0CF60F30F3BD4235F1562F65A4309A2CCF9AD04E9E8892306D9CFA79477BA949
5873,provide_liquidity,0.015,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.00038,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.0023309999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 11:25:00.602,1,terra1cxpxz5uyh9x5ay9t8hwzvyl278p0fwktv0erxs,2022-03-04 11:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,42C0AD8A06277CCCE1A7E93C6072B0B7039CAB43BBC4B99822433F1FF3BB03CF
5874,provide_liquidity,4.1e-05,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-06,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6e-06,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 19:48:52.069,1,terra15kk0lcw6z5t42zl5t442s4zdw6s63qmswqr47w,2022-03-03 19:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,882BA949DDCFDF16B4BF91C451CEF10844A41AEA4F6A994C9D17C21176DE1B67
5875,provide_liquidity,0.01,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.000244,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.001522,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 16:32:50.555,1,terra1xu0qddhrz6ulje3f99dy9lprehhfs9ynfvkrvr,2022-03-03 16:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,63C88FFB6A54DE85ECB0E7D8AFAB51CCCB2F10FF7512DB2E8B3976D8F6E9197E
5876,send,34.069154,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,228.933078,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,5.313242,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,34.069154,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 11:48:10.122,1,terra1la7fzvxy9rsxaxv0d6cu7g3f7lteqph3c75sw4,2022-03-03 11:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,05B34814BAA8FC24369C045AF3C393E50E7101DD93DC55A92E7916F4C77658A4
