,ask_asset,block_timestamp,event_index,from_,msg_index,offer_amount,offer_asset,price,return_amount,sender,to_,tx_id
14833,PRISM,2022-02-19 07:09:18.983,3,,1,1.90534,LUNA,0.006605630851,288.441792,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,4A83DEC88C0DE317033CD8C56EB5CA26C1085FF5D05F930725F2AAB011E41B8E
14834,UST,2022-02-19 01:37:00.343,3,terra12glyg2am7ttfwrypv4phz340x84f728cm7pa53,1,3032.134856,PRISM,2.950328404,1027.727914,terra12glyg2am7ttfwrypv4phz340x84f728cm7pa53,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,26B60129286C3B14EC709AADB82D4DB2EBE0D2312B02734A977C3CFBAF5D32F5
14835,UST,2022-02-19 01:50:02.585,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,296.116905,PRISM,2.961125699,100.001464,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,4251CF7E28B8F23B3D0B6756926FDAA44EA69787B7AF7D3DA65F299786F74D71
14836,UST,2022-02-19 01:49:17.271,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,296.171652,PRISM,2.960362213,100.045748,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,DB69C181E08E450A0DC9D1F58043E364BB683A81CC2D87BC6C4FDD65C6A2B100
14837,PRISM,2022-02-19 01:48:25.073,3,,1,1.94825,LUNA,0.006579932379,296.089669,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,F6156B5883E285852C13405DA86CBAB63808CF3D401EF075A4F2D1D925325D3E
14838,PRISM,2022-02-19 00:20:01.291,1,,0,1000.0,xPRISM,1.011986963,988.155022,terra1a6d7wux79m5n6v5a9sp8xltlcjtyuhs2veh5vn,,5C5C7C0A38042481E69448F256FDB4CCBC37891D855ACC0640D9E90DD2CC17E1
14839,UST,2022-02-19 01:30:06.677,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,297.574793,PRISM,2.975558179,100.006377,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,7FA309E5DABEE91BD3383B05704AA5B584B17D881B58BD021F8625C267367FBC
14840,UST,2022-02-19 01:51:35.860,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,296.131656,PRISM,2.9612783890000003,100.001289,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,3D45EC404202114610AB816498E432648CE4C6E87298F018D0ECCB013081F588
14841,PRISM,2022-02-14 20:37:47.135,1,,2,10.327251,pLUNA,0.0146148675,706.626386,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,,AC706CDDED3E6634741D2BA861F73DDF8A4CED7DE5F687FC6A435BE297AE3DEB
14842,UST,2022-02-08 21:33:37.680,3,terra1072y465zufm9u6c0hgwkcf6zf3l40nldnt4pav,0,8934.170109,PRISM,3.036042048,2942.703022,terra1072y465zufm9u6c0hgwkcf6zf3l40nldnt4pav,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,FFA7FB11114898EBF628570D0469234DDE4B66C75E90BCA3F54C75CECEF5DDBF
14843,UST,2022-02-08 07:43:04.934,3,terra163duvmyt7h6uzyc4jnzl607wdrvftnv8ar3epf,3,230.398562,PRISM,2.925478221,78.755863,terra163duvmyt7h6uzyc4jnzl607wdrvftnv8ar3epf,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,56D582D18685E581E46071C5AD12B547BB16D6789F999C388EA7A8DD42103ED7
14844,xPRISM,2022-02-08 08:23:30.122,1,,0,2220.845989,PRISM,1.000562479,2219.597511,terra1x867fd9tcs3fdk3eyn49x7j5lgc700wmvmg2sz,,35069AA112947D5ACBB02FCF7CF9679C8794F9EFF638B036A2FAC031769E6618
14845,UST,2022-02-08 09:48:43.887,3,terra1jesfrtv3yjcug7c2sfhfdavh6h0yhdhsvwhvdj,0,937.511932,PRISM,2.957320572,317.013969,terra1jesfrtv3yjcug7c2sfhfdavh6h0yhdhsvwhvdj,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,6BA6CD51AE3FD82105CD745615877D63C2DE7620E6EF53DB541CDAA7407BFAB4
14846,UST,2022-02-08 09:33:13.015,3,terra1lw03g7yhrn3keuvl8dk9zhrh3mrvm4xg8us2jd,0,508.851596,PRISM,2.940462176,173.05157,terra1lw03g7yhrn3keuvl8dk9zhrh3mrvm4xg8us2jd,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,CF29A28629DEB8B45CBCE2397AA5C497E8C8ABBC6408F5344339031CA025A603
14847,PRISM,2022-02-08 01:15:29.597,1,,0,1631.27076,xPRISM,0.9985410755,1633.654138,terra1c8jqdea0nqrvjd7nfg3vfy4shc7lxamgcx4fug,,5DE5B9D745872C26D3A36240416AD0711A522FA3669903F62587B04EC57DDE6D
14848,UST,2022-02-08 06:34:43.550,3,terra1ka8nsl3gn035z0t2kw8nddhhy6enccs53x6l5d,0,11853.166775,PRISM,2.891638167,4099.118248,,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,851211FD5D3C34F609D3EA74651073200D35BCB7D997FE8314F47E766930C0A2
14849,UST,2022-02-08 06:34:43.550,3,terra1ka8nsl3gn035z0t2kw8nddhhy6enccs53x6l5d,0,11853.166775,PRISM,2.891638167,4099.118248,terra1ka8nsl3gn035z0t2kw8nddhhy6enccs53x6l5d,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,851211FD5D3C34F609D3EA74651073200D35BCB7D997FE8314F47E766930C0A2
14850,UST,2022-02-08 20:36:01.132,3,terra127cz9hnjs9dxjg2txceyt5fk5kwh7tvd06cw7m,0,34784.470717,PRISM,3.066255724,11344.282358,terra127cz9hnjs9dxjg2txceyt5fk5kwh7tvd06cw7m,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,6548A2FAA567CEE88CAEA3E55366B2FA579629F6153120226C1BCF91E6F70541
14851,PRISM,2022-02-08 17:35:58.037,1,,0,369.0,xPRISM,1.003007012,367.893739,terra1c2jt5qagk3l5kva6ltd0kypvtgtzh95dzrduc3,,8A4CECDBBB36256AE3A38A72D68CEFF8A999B9FACDE91AE3C9EDA7AE140B6A61
14852,UST,2022-02-08 08:04:00.904,3,terra1nnuckq29nvcgldnzw8jdy2ev027nrwmvvt8p04,0,3227.014752,PRISM,2.924865616,1103.303596,terra1nnuckq29nvcgldnzw8jdy2ev027nrwmvvt8p04,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,9D008CD608771D9E00316B52A63B9BA2AB85021BE5D8EC51C5A0216405E1DE46
14853,PRISM,2022-02-08 23:14:22.347,1,,0,290.151462,xPRISM,1.003357876,289.18043,terra186dugdthm5nnmlljz3d8lrmjud0eg9z7mwymzh,,43B6E62A5E73F027913A3A1DAAF5289D2409EA618264FCAA5A449FB685C48B88
14854,UST,2022-02-06 20:26:27.675,3,terra1hjw9gmz0gcme60y9gp6qghfxq489pvw4htw90n,0,300.0,PRISM,2.527363789,118.700759,terra1hjw9gmz0gcme60y9gp6qghfxq489pvw4htw90n,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,E4D214A1AF014D79FB400E9BE31B324C9828A7888E03CC31561C36C42CFCD6C8
14855,PRISM,2022-02-06 19:52:50.381,1,,0,434.463789,xPRISM,0.9977616813000001,435.438439,terra1x5rutmkr9q6cvr4mhapy0x3aav9jq3qt8n8j0k,,4452EC8366D6D073CF358B5AA663FA2932105668251CA9F91E0507CEAEA40F09
14856,xPRISM,2022-02-06 18:27:15.162,1,,0,7400.0,PRISM,1.00813088,7340.316768,terra1cwgaynf2vtgrjvkj4xhya0eetytz5p0t8rhchu,,9E25E09E0AF3BEF3E6EE705D7F181AFCFC931AFCF989E4159AC8A3C26F8A299A
14857,xPRISM,2022-02-06 21:59:42.344,1,,0,1053.231122,PRISM,1.006123343,1046.821078,terra1hfwsj5ha607x22d5jrvw93f9g7qk0m4dhzdqp6,,D81048794172281C6337DA3217194469F993904137ED2E6BD12BC37B473B692C
14858,PRISM,2022-02-06 19:32:29.720,1,,0,5000.0,xPRISM,0.9981679237000001,5009.177195,terra14c2cz3lcvv2wg554l2xycpnexvxv3nmsj25sr4,,0CBD4B411A94EE1F7E16D79DF9A5AEB9C282A56DECAC3DF5386EBF5AA498D720
14859,xPRISM,2022-02-06 16:22:23.913,1,,0,3993.522781,PRISM,1.059264115,3770.091635,terra1aplqtj0n3yvtahm33g8pa2ugfvmm55ra48mgpn,,53C4AE848C71D0DF75F0734321C5A28B4EF3D82BEC6473C36A44CFBB17ABB5C2
14860,xPRISM,2022-02-06 16:42:28.342,1,,0,1480.281996,PRISM,0.9974683853,1484.039011,terra12tvm848rmnse0hshc5hdp3flnklpv542zy267t,,659F4D10B619BB2F5813A9D067E38FDBDF2ADCFA91869BBDE1C2EB5F09A54011
14861,xPRISM,2022-02-06 17:51:25.617,1,,0,26.0,PRISM,1.011525674,25.703747,terra1gar9v0a0cl0cxrkgxfcvm3v6n07cg38233ynug,,37710B9A4609ADD4FA4BE1C68699BDF2A75185B6523620B8F6CBCF51B44863E6
14862,xPRISM,2022-02-06 16:46:59.513,1,,0,410.93382,PRISM,1.010666313,406.59693,terra1kmnqlp32rslv9kccuxdwhl3tzshzfx6m5vs4ug,,2D25C52AF474A83D67EF8B14B954F9888E72D793C51B680757D16D6566E68C1C
14863,UST,2022-02-06 21:26:56.878,3,terra1u7974cnkcvqmhyf4hf4fugnyr8k8u3d2rukdle,0,37.323661,PRISM,2.443468804,15.274867,terra1u7974cnkcvqmhyf4hf4fugnyr8k8u3d2rukdle,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,4B531DFC7E170F61DA8B0B2CADFD60862366E7CD28BD4BF5A495BE9FCC0DD382
14864,xPRISM,2022-02-06 20:22:03.186,1,,0,349.0,PRISM,1.008865132,345.933256,terra1l02jjspsha5qumlthdhvkpy8r8ny8753vy5ds9,,DBB63BB672151FF554E4AABBDDA900F969CE7FBCD2C269BD71DE759BD6224477
14865,PRISM,2022-02-06 20:55:23.076,1,,0,5000.0,xPRISM,0.9983843773000001,5008.091186,terra14c2cz3lcvv2wg554l2xycpnexvxv3nmsj25sr4,,25FF29E70C1471C7CCA71794B5A2DF9B369E469FDE999D7F11425E881F2BA781
14866,UST,2022-02-06 17:04:33.707,3,terra10jr29ptnv0p0hzvldjttaun9uu0ljgcjnnm5vc,0,29605.639932,PRISM,2.918957713,10142.538139,terra10jr29ptnv0p0hzvldjttaun9uu0ljgcjnnm5vc,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,1A578A78716CEA395E6553DABEE782AAE7D6571FE64C1B9F3F98EDFAC6920063
14867,xPRISM,2022-02-06 17:58:57.024,1,,0,2225.0,PRISM,1.007092607,2209.330091,terra1ld7f99zq2jtqqgjqx756fqer9zk40kugn4z4v6,,02E6C47D565481FECD46E8BBBB86919A33ECFE1AD3A3F3AD60EB59B8A65E20E5
14868,xPRISM,2022-02-06 19:51:23.056,1,,0,355.0,PRISM,1.004687086,353.343847,terra156cecy5c5c5vzj58h4h52mul7xla53rw9fuff3,,58F17F354E3DFE345555650F571882DD452D99E201BAA78D161B181A79F56A3A
14869,xPRISM,2022-02-06 16:46:20.678,1,,0,6.5,PRISM,0.9940242322,6.539076,terra1cjzslldu0zg9d25wdk2hvqa09wc0dtvjun2nyx,,EF6042F6CB8C90AA6CC32A2EBC6845927BC67FB8A42941122501131BE645C29C
14870,xPRISM,2022-02-06 18:20:50.485,1,,0,4000.0,PRISM,1.009214846,3963.477169,terra1unk20krkwhthqf0mhsnftzt2k28hqv4d65g5rz,,B446A64CBBDA0D3E3F09D9A8218A079C028B53D6C4189C94E7818BE1C4EDE283
14871,PRISM,2022-02-06 18:42:05.804,1,,0,2600.0,xPRISM,0.9980732656,2605.01918,terra1ngjq5vy3n9yn40pez8asjz0rg4kl54pe0pnkcu,,CF1B50CC7622FD1768933247737914B7DEDF48EA9C1479FBA3E6A7CF1E80C8E6
14872,PRISM,2022-02-06 20:56:48.377,1,,0,2942.59067,xPRISM,0.999240569,2944.827063,terra1k09vqe2ykpr0xpy97m678qfurud9r6tpf749yv,,A75C9DB42BB97E65EBA6A9C4FB2E30C9B9FC7C7F1960D7D3B994FC54A6DD3B7F
14873,UST,2022-02-06 18:10:38.957,3,terra1u3a7gkvv8jef344jkhcu39cvyp0whvc6waxzz2,0,896.094453,PRISM,2.52034381,355.544529,terra1u3a7gkvv8jef344jkhcu39cvyp0whvc6waxzz2,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,67552C5142AFE583D210750D7CDB364EA7A53476C2A65A36317B8B3A5E3FF8BE
14874,xPRISM,2022-02-06 16:40:00.062,1,,0,402.636703,PRISM,1.024785228,392.898621,terra1rnxuxjxrfjvsptqdprc8ql6j8fjtps85hxd9y6,,64F91D93DD0496E7EA5DBEA5A0D100A15AFAA73546DB9061F51D488E0C3213A7
14875,UST,2022-02-06 19:23:59.565,3,terra190wnzv2gswsete422xq8jzz6dz3py9e9vjkrmt,0,399.676139,PRISM,2.541143189,157.282022,terra190wnzv2gswsete422xq8jzz6dz3py9e9vjkrmt,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,F15DB60A875D27D7761DC082439D2765374B86973E80BF3590E6EFC1C5714C76
14876,UST,2022-02-06 18:12:16.622,3,terra1vguccjjx4jf2u9n5csj2snwnamawdyrua2ps32,0,444.084598,PRISM,2.5224034250000003,176.056135,terra1vguccjjx4jf2u9n5csj2snwnamawdyrua2ps32,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,EE8A6BD08B438147C042C3CDE9E4699F6D680CE675567F681CDB83853E306FC0
14877,xPRISM,2022-02-06 18:37:40.879,1,,0,200.0,PRISM,1.010286142,197.963717,terra1eeeqnhxqyrjgu2dqdsttdqjcc2er79chy6xnyv,,9B1E7E41B4C52E00C66A936ECA78CF5ED4599884B8D5B62085F91B6E3CAF0D54
14878,PRISM,2022-02-06 20:07:32.151,1,,0,1758.910851,xPRISM,0.9988888028,1760.867522,terra1vp34jsthsras9jgnqntmgss6sw45j6qtfd560f,,5E1E23E4A90E764E20B2501315FB64DAA3E581F14CC8740986925A49236903B7
14879,,2022-02-06 17:32:18.537,1,,0,,,,,terra1fe82pycsqkweujuk4a8krwgv3hsecskeuy3s85,,7878E4ED99F033C075B1DAFF2811664EE6AC73A59D9BF6E6BC4E2F771F8017D6
14880,PRISM,2022-02-06 17:48:23.432,1,,0,147.77142,xPRISM,0.9965726579,148.279625,terra1r8sg9xm6hve52a03q8pjy5cgxyqrxwqhynpkem,,B301F036384A8CD5C223C086C5F2407ADA71255281CF2830DD6D8DB0334EE7E5
14881,xPRISM,2022-02-06 20:32:44.773,1,,0,1500.0,PRISM,1.007522033,1488.801188,terra17jm9jt5rgpqxdgmrmvp5hu3c6nn6zev0hxl4c8,,01279B3DD97353A1C3C5C513CA9608CE2136CE99F48498965BD48E5D53853D57
14882,xPRISM,2022-02-06 19:37:26.534,1,,0,700.0,PRISM,1.081853545,647.037673,terra1ke2epdm0yktdgfm2lw37k4cy7gfq8xr4d9pzm9,,F7838521B7B339972DE149E85B7304C6D50CC26F6DA6E35EFE9365C0AAC80A1D
14883,xPRISM,2022-02-06 16:27:55.448,1,,0,200000.0,PRISM,1.148544498,174133.436095,terra13sg69gk8yzgt9cekd6unnpau0j7tsdy80cyga5,,8783A5F513E451339E502E040D872082DCE7CF1CAAA4E77950AC0BF012928078
14884,UST,2022-02-06 22:28:27.450,3,terra1hsswtl4axtlwmgckjs60e8a3k9xy769508wthd,0,2500.0,PRISM,2.62434783,952.617626,terra1hsswtl4axtlwmgckjs60e8a3k9xy769508wthd,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,03EF8531D5E2F4D2EE6EE69D72C123BE238A5F497C1890F907F1B53EECC5D0C4
14885,xPRISM,2022-02-06 16:40:40.611,1,,0,333.063449,PRISM,0.9591819407000001,347.236989,terra1cyqwmm6m8vn9v0q42uhvd6aspqd7rpvxya7jt7,,1D4A6AC57E0F0BC96CCEC0D255E496D8FD70938B808FD95A7EACD62167F1FA74
14886,,2022-02-06 21:21:26.061,1,,0,,,,,terra1lhvqzk879yuywwvfu0hw0zm60atkuj2rgyq5ql,,C35A31EECE2C6AC686FFC1787E07B31B7E17B7DBFF88FA1753A82574DE574703
14887,PRISM,2022-02-06 21:58:57.827,1,,0,625.0,xPRISM,0.9999496409,625.031476,terra1p0xszwgct30e27aett4wezlp85cvx7hurv77dj,,95FE84EE5BD705D4FDDB42FCAA1E5362FF0D977A85F934ED9F3BB888E9246E31
14888,xPRISM,2022-02-06 19:59:54.224,1,,0,5922.046374,PRISM,1.006062652,5886.359426,terra160lml094xruqkufvapdm6j3qph8ppkrjt2m4dd,,D676F4C3004C26F2BAB24EDD83AD7BF5569CB39B094195ADA88A0CD60BFC6D88
14889,PRISM,2022-02-06 16:28:20.276,1,,0,12000.0,xPRISM,0.7970871522,15054.815482,terra1as8j8qhexvsc3sy0gxrfajuuggwar45chfhqwn,,0D73D870898864DE317FC2D0E53BC2F6BCB8B181093DB1BF2F8B3F03B9BD1871
14890,UST,2022-02-06 17:42:20.116,3,terra12200pshq0gay8ex93wjemv4klv3hslt4dcnwe0,0,7105.353583,PRISM,2.49507905,2847.746881,terra12200pshq0gay8ex93wjemv4klv3hslt4dcnwe0,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,84D8228FCDFABA12A772C932ED36D42389D40AD1C05C3A6C7E0174BF62457CCA
14891,UST,2022-02-06 17:55:07.104,3,terra16j6tgk8067stx038qem6enyvfr04g3u0xxp26t,0,740.0,PRISM,2.606153565,283.94336,terra16j6tgk8067stx038qem6enyvfr04g3u0xxp26t,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,26D5804C27F6496141BFB3F3D9D5F0B7C988AC0DAF0A344C9549BA677454B7C8
14892,UST,2022-02-06 16:44:43.963,3,terra1p2ptfvmda4anhp68s80xlna6uekpwfqud73j4h,0,199.969865,PRISM,3.017836092,66.262666,terra1p2ptfvmda4anhp68s80xlna6uekpwfqud73j4h,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,7C178D26B68577F96C642EB1129CB0642F209B405F0F2F5C67AF0C4B1AF62DEA
14893,xPRISM,2022-02-06 20:39:49.960,1,,0,222.0,PRISM,1.007654598,220.313588,terra1d9z3hq4ryhmqdvy29ega3l8pgvl2c0lpsx28xn,,6FD9E3A68F5664F1165159CF38E2F2D94E326CC63F76B8D9EBFF1162DDF0C503
14894,xPRISM,2022-02-06 20:27:45.319,1,,0,750.0,PRISM,1.007037346,744.758874,terra1hjw9gmz0gcme60y9gp6qghfxq489pvw4htw90n,,F6EA3161A4DEA66D6E699164C6D694AE8B404A5359D2886729104578C73EC4CE
14895,PRISM,2022-02-06 16:26:36.962,1,,0,2960.563993,xPRISM,0.8490788775,3486.79501,terra1xtmntlwthe3qxfa4pnknhzc7xmdd7r795rm8cj,,0C8EB65B9F27A375148C59C654BA5BDD653C07E50BBF3CA09B0404B5987B0E7F
14896,UST,2022-02-06 16:56:50.594,3,terra1l0n3tkl0ppejj6dcr29g7aslv0nqvks29yut4a,0,1.0,PRISM,2.985368708,0.33496699999999996,terra1l0n3tkl0ppejj6dcr29g7aslv0nqvks29yut4a,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,63288BFBBBE91C4DA3C7BF5340DB5E9395A121C1B81B38530951915C859BA56B
14897,UST,2022-02-06 18:45:50.877,3,terra1sxss884nm7qmxd56ceevzf26jvfkqatmzgzr90,0,4802.819966,PRISM,2.5768342520000003,1863.845128,terra1sxss884nm7qmxd56ceevzf26jvfkqatmzgzr90,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,5ED5DC950A44DA52B40CED7A9AE443B356B280D32888EC6766A931AC8B8F3982
14898,xPRISM,2022-02-06 19:26:23.139,1,,0,2.8,PRISM,1.006707549,2.781344,terra16r7x8yjc37hje36ax3g4sv7rrq9nf38qk6n4ys,,978FA3E9B2A5F17ACF9996A15A1E67074305DB5C76BB35C98484F597D0E4D8A7
14899,UST,2022-02-06 18:09:45.614,3,terra1ne5ts4uqpwqmerjamf5dwarrcq3dcsnaanquls,0,518.098698,PRISM,2.5198117250000003,205.610083,terra1ne5ts4uqpwqmerjamf5dwarrcq3dcsnaanquls,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,4A5CCE6F1A7A522245E4AF178E03A7DC24ED9B10E80E49F476DF1C4307A70DBA
14900,UST,2022-02-06 16:28:59.129,3,terra1uc7qvtgquvumhs5ucl6a08dx3gu87m7fn334lx,0,470.729674,PRISM,3.025072031,155.60941,terra1uc7qvtgquvumhs5ucl6a08dx3gu87m7fn334lx,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,76EF85EDC5044AD6673AB1EA288E5D8628577D3BE06FEC092248DB7F1CF4A7E7
14901,UST,2022-02-06 19:32:05.404,3,terra1s9rcx2ej66p62rhvjmzmk554hhm0ayrx9m8ues,0,888.169197,PRISM,2.540812013,349.561161,terra1s9rcx2ej66p62rhvjmzmk554hhm0ayrx9m8ues,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,90F3EEF76E82EB1C92439764560D0077697237974902D7FCDFB0688EC8C0F2BE
14902,PRISM,2022-02-06 18:40:22.424,1,,0,1197.297939,xPRISM,0.9980897498,1199.589455,terra1xeve8vkkltsd9uzaqya78ywtspyc35hrvsvkvt,,1920FB0E5373FD6AE06765CD82469D1BA969F2170018ED7A885AC817DD474F33
14903,xPRISM,2022-02-06 18:13:35.092,1,,0,518.0,PRISM,1.003456347,516.215779,terra1hlc3yhuyyfz8x64ufdv3khq0zvgr5x3gl8yr95,,2B8419A2B1F3712F2835BC49B18E884DCDED5CA10BFCF0782DF97C12F132F8C7
14904,xPRISM,2022-02-06 19:12:09.035,1,,0,77.09,PRISM,1.008317185,76.454117,terra15naukax06ms03ckexjlk0wxjjzsntcq0rfes3f,,D6B6E76BC1CF9415F8F081960AFB90F81E0BF2CA7D8DE1F0637A53324127CF04
14905,xPRISM,2022-02-06 16:55:25.210,1,,0,500.0,PRISM,1.01240135,493.87528,terra1cggquluezd3h3f8ufl6knfnzq062fe9x0sccmt,,B1F4CD39EF78BDAF42015550DE0A8A589515A2512335E24B5804949E6ACE293A
14906,xPRISM,2022-02-06 17:07:19.106,1,,0,3100.720106,PRISM,1.009243478,3072.321174,terra13fes5urcdgs7lrf8tlte2l6qm4dcy28z726pxd,,D33547987EB9AE52C3695E268E841708BCA786832BCD6468627CB9B647815A69
14907,,2022-02-06 16:35:50.929,1,,0,,,,,terra13xzccljasju6mvj0xfqpekej0gpc5gqhzhnkf0,,59DD57A6CF941B1297F5D7843E66878BEDFD5873AE7FFC4AE81279BB8510BC27
14908,xPRISM,2022-02-06 23:59:43.824,1,,0,80.167173,PRISM,1.001147358,80.075298,terra17x9awnqhgcgyv5hntewrv983naa9jl3dtc7smc,,09D0C0881D23E0D1CCFDB82AFE4722FB226A3D27116E022DD013A319F4393422
14909,xPRISM,2022-02-06 16:47:30.614,1,,0,7400.0,PRISM,1.013995747,7297.860984,terra1ht5ejfa7u5mq7mz08a2jnz8vk0dwrcsx7kqn3y,,73289D5B2329C219EEC047B025236ECE4FBBCB0AF0DF393CB5777F2C1B60C209
14910,,2022-02-19 01:52:14.367,3,,0,,,,,terra1hm0h436qhdhuqy5rtlfu5px5mhlffalk5wla0w,,C65B10CAD2712248E5F27B2372ACA434F856B2B0CE720E71E09FA220A8A86EE8
14911,,2022-02-18 16:17:21.786,1,,0,,,,,terra1lvgxz8xvdktr5xzjv8nzpu0lwt3n8z30letfg0,,3FCC6767970140FF1E90B07CB7DAE0718C8530A45ED5D54B60788FC76ACD76F8
14912,UST,2022-02-18 17:44:36.420,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,309.08987,PRISM,3.090851719,100.00152,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,5BDDA1E384C66C07678BFB2E8A51DEE2199F4E88DC2861A7F4E2E70E3D9C0261
14913,pLUNA,2022-02-18 18:53:00.080,1,,1,2863.734314,PRISM,40.719706161,70.327971,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,7061BEE778AEE22557566BC206643C976F304DE8E7D2D4C09DD5AC58F70A17D5
14914,,2022-02-18 19:23:45.642,1,,0,,,,,terra15zzmhl45kxq738deu47t0ke0u5al852vqya8r2,,DECD62AAF9D6EE99A85A96F26B5DF5B1A60FA48FB2F6D6C466360E64FEE81CCF
14915,yLUNA,2022-02-18 22:13:48.964,1,,0,100.0,PRISM,110.817322077,0.9023859999999999,terra19nruw4mgakjytkh8y2jrfq2z7zyqhp4ul6h4ng,,1923E9E84F9F490AD417CD1334729D56A0664FCCCE8174BD93C4BC9575053255
14916,PRISM,2022-02-18 21:35:48.601,1,,0,24.580402,pLUNA,0.02449961579,1003.297448,terra1gf8mqpyelqccp45q5vk4fajjuwsj4nz3uzlty4,,E657D12A4C6BEB32BF249E7195358B8EB310FA3026F3CD17129BDA2143495BE9
14917,PRISM,2022-02-18 17:39:03.896,3,,1,58.638643,LUNA,0.006360056088,9219.831113,terra12glyg2am7ttfwrypv4phz340x84f728cm7pa53,,7CBCD3FFD75234FC12158D888F18275CEEB2C317610D5BB1A4D1FDCCB6D05358
14918,UST,2022-02-18 18:05:20.004,3,terra12pf3yz9uwkl9wdw0cxp5wquqdccxhkjfyxuaak,1,5913.9061,PRISM,3.055438378,1935.534404,terra12pf3yz9uwkl9wdw0cxp5wquqdccxhkjfyxuaak,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,9AA2F925713021AE4A8A4125D28EAB1A91C8A5A2CE2DCDB411AF364B979CE7CD
14919,PRISM,2022-02-18 17:45:49.544,1,,3,1.9778600000000002,yLUNA,0.008695465384,227.458786,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,27F76AA57E7CEAC1266FCB7F630620DB1594D71D6DB7697BA4CDBE9623B54F5B
14920,PRISM,2022-02-18 18:11:02.171,3,,1,1.979742,LUNA,0.006445377023,307.156896,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,7523A84A24D026D430ACF6E07923EA15642F6B33BDC3098FA9A34A3589276B43
14921,PRISM,2022-02-18 18:05:20.004,3,,1,1.9792459999999998,LUNA,0.006412506939,308.654013,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,9CFC643E2ED08BD9CDDF5F99169AB66923F4E9EB11CDC37605D5F694E62103CC
14922,UST,2022-02-18 18:00:31.727,3,terra1lykfk0hg5vnuyna9vgldu2t98etwda8dmfzq4c,2,702.461127,PRISM,3.084934822,227.706959,terra1lykfk0hg5vnuyna9vgldu2t98etwda8dmfzq4c,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,D45610B087843205DD6BBA1D5D5C13C9BF7C466F6EABB9AFA5AFA86390D93CAB
14923,PRISM,2022-02-18 17:43:50.676,3,,1,1.9772750000000001,LUNA,0.006392716666,309.30121,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,8F54918CE547457A905E10E3250B0FA43E3D23F7156C3CEA254258B7BEE39F53
